30	194079	Hotel Splendide Royal	Via Di Porta Pinciana 14	Rome	00187	1	5.0	83	4.5	479.70602	41.90812	12.48676	7.2517195	Y	N	N	Y	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	2.0474734392474514	0.8587312773996981	194079.jpg
31	183942	Hotel Alexandra	Via Vittorio Veneto 18	Rome	00187	1	3.0	95	4.0	198.95874	41.90486	12.4881	7.0513377	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.6696097100844411	0.6025114649594201	183942.jpg
32	215969	Hotel Stendhal	Via Del Tritone 113	Rome	00187	1	4.0	52	4.0	303.45358	41.90342	12.48737	7.015276	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	1.5282181825125276	0.4484187800817391	215969.jpg
33	110810	Hotel Massimo D&amp;apos;Azeglio	Via Cavour 18	Rome	00184	1	4.0	52	4.0	169.89508	41.90037	12.49928	6.4154553	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.2741201780487494	1.3347397073173513	110810.jpg
34	109662	Hotel Adriano	Via di Pallacorda, 2	Rome	00186	1	3.0	52	4.0	213.50815	41.90229	12.47588	7.430198	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.9122299494532677	0.6232706678315857	109662.jpg
35	110977	Bettoja Atlantico Hotel	Via Cavour 23	Rome	00184	1	4.0	52	4.0	179.8889	41.89998	12.49889	6.4122	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.2208448774325225	1.3050844047578578	110977.jpg
36	116524	Hotel Raphaël-Relais &amp;amp; Châteaux	Largo Febo 2	Rome	00186	1	5.0	88	4.5	463.4806	41.90014	12.47226	7.494308	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	Y	Y	N	N	N	N	N	N	N	N	N	1.9930084771728014	0.9063883543825064	116524.jpg
37	114668	Starhotels Metropole	Via Principe Amedeo 3	Rome	00185	1	4.0	52	4.0	254.3754	41.901	12.49721	6.523654	N	Y	N	Y	N	N	Y	N	Y	N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	N	N	N	N	N	N	1.2718944661678824	1.1623162316123727	114668.jpg
38	214326	Hotel Commodore	Via Torino 1	Rome	00184	1	4.0	52	3.5	118.9226	41.89878	12.49745	6.413119	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.049145053740885	1.204851471291378	214326.jpg
39	262146	Boutique Hotel Trevi	Via delle Muratte 90/92	Rome	00187	1	4.0	52	4.0	1181.3116	41.90065	12.4827	7.082304	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.4090905045918858	0.04604105803163325	262146.jpg
